13737600.000	-1.373002497e+11	-1.374549939e+11	8.725012431e+05	5.895625318e+10	5.931020810e+10	1.063722029e+06
13824000.000	-1.382243433e+11	-1.384549907e+11	8.755378909e+05	5.663019642e+10	5.693912169e+10	1.078750967e+06
13910400.000	-1.391193157e+11	-1.394139461e+11	8.784502355e+05	5.430334357e+10	5.455102081e+10	1.093831020e+06
13996800.000	-1.399882705e+11	-1.403315358e+11	8.812374175e+05	5.197325818e+10	5.214664940e+10	1.108960045e+06
14083200.000	-1.408335188e+11	-1.412074573e+11	8.838986142e+05	4.963677550e+10	4.972676517e+10	1.124135884e+06
14169600.000	-1.416564073e+11	-1.420414325e+11	8.864330406e+05	4.729022623e+10	4.729213666e+10	1.139356364e+06
14256000.000	-1.424572199e+11	-1.428332088e+11	8.888399485e+05	4.492970692e+10	4.484353962e+10	1.154619302e+06
14342400.000	-1.432351679e+11	-1.435825594e+11	8.911186279e+05	4.255136206e+10	4.238175342e+10	1.169922499e+06
14428800.000	-1.439884596e+11	-1.442892824e+11	8.932684062e+05	4.015164288e+10	3.990755759e+10	1.185263745e+06
14515200.000	-1.447144279e+11	-1.449531994e+11	8.952886493e+05	3.772751922e+10	3.742172900e+10	1.200640821e+06
14601600.000	-1.454096870e+11	-1.455741534e+11	8.971787608e+05	3.527663757e+10	3.492503972e+10	1.216051495e+06
14688000.000	-1.460702981e+11	-1.461520071e+11	8.989381832e+05	3.279743290e+10	3.241825542e+10	1.231493526e+06
14774400.000	-1.466919332e+11	-1.466866410e+11	9.005663972e+05	3.028920890e+10	2.990213413e+10	1.246964663e+06
14860800.000	-1.472700401e+11	-1.471779511e+11	9.020629224e+05	2.775219988e+10	2.737742531e+10	1.262462648e+06
14947200.000	-1.478000183e+11	-1.476258468e+11	9.034273172e+05	2.518761916e+10	2.484486899e+10	1.277985214e+06
15033600.000	-1.482774197e+11	-1.480302488e+11	9.046591790e+05	2.259768726e+10	2.230519523e+10	1.293530087e+06
15120000.000	-1.486981778e+11	-1.483910861e+11	9.057581443e+05	1.998562152e+10	1.975912398e+10	1.309094987e+06
15206400.000	-1.490588599e+11	-1.487082930e+11	9.067238889e+05	1.735556252e+10	1.720736583e+10	1.324677626e+06
15292800.000	-1.493569131e+11	-1.489818059e+11	9.075561277e+05	1.471241682e+10	1.465062365e+10	1.340275713e+06
15379200.000	-1.495908674e+11	-1.492115612e+11	9.082546152e+05	1.206161208e+10	1.208959544e+10	1.355886953e+06
15465600.000	-1.497604521e+11	-1.493974935e+11	9.088191454e+05	9.408784962e+09	9.524977900e+09	1.371509043e+06
15552000.000	-1.498666015e+11	-1.495395358e+11	9.092495516e+05	6.759444748e+09	6.957470368e+09	1.387139683e+06
15638400.000	-1.499113522e+11	-1.496376209e+11	9.095457069e+05	4.118662795e+09	4.387778411e+09	1.402776565e+06
15724800.000	-1.498976579e+11	-1.496916833e+11	9.097075239e+05	1.490827717e+09	1.816616606e+09	1.418417381e+06
15811200.000	-1.498291638e+11	-1.497016621e+11	9.097349548e+05	-1.120516985e+09	-7.552896773e+08	1.434059824e+06
15897600.000	-1.497099763e+11	-1.496675043e+11	9.096279916e+05	-3.712759126e+09	-3.327203453e+09	1.449701584e+06
15984000.000	-1.495444501e+11	-1.495891666e+11	9.093866658e+05	-6.284248178e+09	-5.898375966e+09	1.465340351e+06
16070400.000	-1.493369988e+11	-1.494666186e+11	9.090110486e+05	-8.834292263e+09	-8.468046958e+09	1.480973817e+06
16156800.000	-1.490919216e+11	-1.492998441e+11	9.085012509e+05	-1.136313734e+10	-1.103544515e+10	1.496599676e+06
